userid,degree_1,degree_1_specializations,known_languages,key_skills,career_objective,key_skills_str
1982,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Looking for perfection is the only way to motivate yourself.  The pursuit of perfection often impedes improvement.  Perfection itself is imperfection. ,Unknown
1983,B.E.,Computer Science Engineering,"['CPP', 'JAVA']","[' Java', ' cpp']",Unknown," Java,  cpp"
1984,B.E.,Computer Science Engineering,['Web-Designing; Bootstrap; Digital-Marketing; Javascript; HTML; Web-Development; PHP; CSS'],"['cpp', ' MySQL']",Unknown,"cpp,  MySQL"
1985,B.E.,Computer Science Engineering,"['C', 'CPP', 'Java', 'Python']","['cpp', ' MySQL']",Unknown,"cpp,  MySQL"
1986,B.E.,Computer Science Engineering,['Image-processing; GTTS; PLC; Opencv'],"['Windows--Others:-HTML', ' Software:-Eclipse', ' JavaScript', ' Basics-of-Java----Systems:-Linux', ' NetBeans--Databases:-MySQL--Languages:---cpp', ' CSS']",To be a part of progressive organization that gives a scope to enhance my knowledge and utilizing my skills towards the growth of the organization.,"Windows--Others:-HTML,  Software:-Eclipse,  JavaScript,  Basics-of-Java----Systems:-Linux,  NetBeans--Databases:-MySQL--Languages:---cpp,  CSS"
1987,B.E.,Computer Science Engineering,"['Cloud Computing', 'CPP']",['Unknown'],Unknown,Unknown
1988,B.E.,Computer Science Engineering,['Digital-Marketing; Javascript;'],"['Android', ' PHP', ' Blogging', ' CSS']","To work in a firm with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals.","Android,  PHP,  Blogging,  CSS"
1989,B.E.,Computer Science Engineering,"['CPP', 'JAVA']",['Unknown'],Unknown,Unknown
1990,B.E.,Computer Science Engineering,"['Java', 'Python']","['Python', ' Computer-Networking', ' Java']","To work in an Industry with a professional work driven environment where I can utilize and apply my
knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational
goals.","Python,  Computer-Networking,  Java"
1991,B.E.,Computer Science Engineering,"['HTML', 'CSS']","['C', ' cpp', ' MYSQL']",Unknown,"C,  cpp,  MYSQL"
1992,B.E.,Computer Science Engineering,['Web-Designing; Bootstrap;'],"['C', ' Java', ' Javascript', ' cpp', ' HTML', ' SQL', ' ORACLE', ' R', ' Android', ' CSS']",Unknown,"C,  Java,  Javascript,  cpp,  HTML,  SQL,  ORACLE,  R,  Android,  CSS"
1993,B.E.,Computer Science Engineering,"['CPP', 'Java']",['Unknown'],Unknown,Unknown
1994,B.E.,Computer Science Engineering,"['C', 'CPP', 'Java', 'Python']","['Python(Basic)', ' CSS3(Intermediate)', ' JSP(Intermediate)', ' C(Advance)', ' Javascript(Basic)', ' Bootstrap', ' Java(Intermediate)', ' cpp(Advance)', ' SERVLET(Intermediate)', ' PHP(Basic)', ' MYSQL', ' HTML5(Intermediate)']","Summary:
1. Always want to combine power and beauty together. 
2. Passionate to learn new technology. 
3. I believe in building something for the long-term.

Objective:
In this generation of technology, the change in the world seems so clear that you know someone is gonna do it. I want to be that someone. The question is not Can We?it is When?","Python(Basic),  CSS3(Intermediate),  JSP(Intermediate),  C(Advance),  Javascript(Basic),  Bootstrap,  Java(Intermediate),  cpp(Advance),  SERVLET(Intermediate),  PHP(Basic),  MYSQL,  HTML5(Intermediate)"
1995,B.E.,Computer Science Engineering,['Html; Wordpress; Css'],"['Java', ' Javascript', ' HTML', ' SQL', ' Android', ' PHP', ' Blogging', ' CSS']","Being a B.E Computer student I have basic knowledge about programming language like JAVA, PHP and HTML. I have worked on Projects developed using JAVA, Android, PHP, and HTML. I also worked on Blogger/Wordpress to develop blogs.","Java,  Javascript,  HTML,  SQL,  Android,  PHP,  Blogging,  CSS"
1996,B.E.,Computer Science Engineering,['Digital-Marketing; Javascript;'],['Unknown'],Unknown,Unknown
1997,B.E.,Computer Science Engineering,"['Cpp', 'Javascipt']",['Unknown'],Unknown,Unknown
1998,B.E.,Computer Science Engineering,"['Html', 'Java']",['Unknown'],Unknown,Unknown
1999,B.E.,Computer Science Engineering,['Unknown'],"['Adobe-Creative-Cloud', ' Photography', ' Cinematographer', ' Android-Modding', ' Designing']",Unknown,"Adobe-Creative-Cloud,  Photography,  Cinematographer,  Android-Modding,  Designing"
2000,B.E.,Computer Science Engineering,"['Cloud Computing', 'CPP']",['Unknown'],Unknown,Unknown
2001,B.E.,Computer Science Engineering,['C; Image-Processing; Python'],"['C,-cpp,-Core-Java,-DBMS,-Networking,-Operating-system']",To establish myself as a professional and pursue a challenging role in a dynamic organisation. Also to achieve perfection through performance and thereby ensuring organisation and personal growth as well.,"C,-cpp,-Core-Java,-DBMS,-Networking,-Operating-system"
2002,B.E.,Computer Science Engineering,"['Cloud Computing', 'CPP']","['Computer-Networks', ' C', ' Operating-System', ' cpp', ' Data-Structutre']","Looking for challenging opportunity where I could utilize my knowledge and training skills, which will help me to grow personally and professionally.","Computer-Networks,  C,  Operating-System,  cpp,  Data-Structutre"
2003,B.E.,Computer Science Engineering,"['CPP', 'Java']","['JAVA', ' HTM', ' Javascript', ' cpp-PROGRAMMING', ' C-PROGRAMMING', ' MYSQL', ' Android', ' PHP', ' CSS']","a diligent programmer with solid skill for developing optimized solution using algorithms and data structures.
Looking to use my skills to the best of  my abilities and contribute to the growth of organization and self improvement.","JAVA,  HTM,  Javascript,  cpp-PROGRAMMING,  C-PROGRAMMING,  MYSQL,  Android,  PHP,  CSS"
2004,B.E.,Computer Science Engineering,"['cpp', 'java']","['Programming Languages - JAVA', ' MYSQL']","To pursue a career that will enable me to enhance my knowledge.
To become a successful software developer.","Programming Languages - JAVA,  MYSQL"
2005,B.E.,Computer Science Engineering,"['python', 'C']",['Unknown'],Unknown,Unknown
2006,B.E.,Computer Science Engineering,['Html; Wordpress; Css'],['Unknown'],Unknown,Unknown
2007,B.E.,Computer Science Engineering,"['Javascript', 'C']",['Unknown'],Unknown,Unknown
2008,B.E.,Computer Science Engineering,"['Java', 'Python']","['C', ' Java', ' MongoDB', ' Javascript', ' cpp', ' HTML', ' MYSQL', ' Technical-Skills:-', ' CSS']",I would like to be a part of organization where I could gain and use my knowledge and talent for both organization and myself.,"C,  Java,  MongoDB,  Javascript,  cpp,  HTML,  MYSQL,  Technical-Skills:-,  CSS"
2009,B.E.,Computer Science Engineering,"['C', 'CPP']","['DBMS', ' Java', ' cpp']",To build a long-term career in IT Domain with opportunities for career growth.,"DBMS,  Java,  cpp"
2010,B.E.,Computer Science Engineering,"['Cpp', 'Javascipt']","['html', ' cpp']",Unknown,"html,  cpp"
2011,B.E.,Computer Science Engineering,['C; Image-Processing; Python'],['Unknown'],Unknown,Unknown
2012,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],['Unknown'],Seeking employment with a company where I can use my talents and skills to grow the company.,Unknown
2013,B.E.,Computer Science Engineering,"['Cloud Computing', 'CPP']","['Communication,team-working-ability,hardworking,loyal-with-my-work']",I want to join such kind of company from which I can learn lot of things not only technical stuff but it should boost my personality also.,"Communication,team-working-ability,hardworking,loyal-with-my-work"
2014,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
2015,B.E.,Computer Science Engineering,['C; Image-Processing; Python'],"['Javascript', ' Java', ' MongoDB', ' MySQL', ' cpp', ' HTML', ' Linux', ' Android', ' CSS']",Unknown,"Javascript,  Java,  MongoDB,  MySQL,  cpp,  HTML,  Linux,  Android,  CSS"
2016,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
2017,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],['Unknown'],Unknown,Unknown
2018,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],['Unknown'],Unknown,Unknown
2019,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],"['Python-,-c-,-cpp-,-java-,-mysql-,-mongodb-,html,-css-.']","To pursue a challenging career and be part of a progressive organization that gives scope to enhance my knowledge, skills and to reach the pinnacle in the computing and research field with sheer determination, dedication and hard work","Python-,-c-,-cpp-,-java-,-mysql-,-mongodb-,html,-css-."
2020,B.E.,Computer Science Engineering,['Cloud Computing'],"['marketing-skill', ' event-management', ' presentation-skill']","Seeking a challenging opportunity where I will be able to utilize educational background, technical skills and ability of leadership, which will allow me to grow personally and professionally.","marketing-skill,  event-management,  presentation-skill"
2021,B.E.,Computer Science Engineering,['Image-processing; GTTS; PLC; Opencv'],"['java', ' cpp', ' HTML', ' OOPs', ' SQL', ' CSS']",Unknown,"java,  cpp,  HTML,  OOPs,  SQL,  CSS"
2022,B.E.,Computer Science Engineering,['C; Image-Processing; Python'],['html'],"To pursue a career that will enable me to enhance my knowledge and utilise my strong organisational skills, educational background and the ability to work well with people.",html
2023,B.E.,Computer Science Engineering,['Image-processing; GTTS; PLC; Opencv'],"['Python', ' HTML', ' cpp', ' CSS']","To work in an Industry with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals. To have a growth oriented and challenging career, where I can contribute my knowledge and skills to the organization and enhance my experience through continuous learning and teamwork; which can benefit the organization.","Python,  HTML,  cpp,  CSS"
2024,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
2025,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
2026,B.E.,Computer Science Engineering,['Java; MySQL; WebRTC'],"['C', ' Java', ' cpp', ' MySQL']","As a fresher, I want to use my creative skills, technologies that I am familiar with, innovative thoughts that will benefit the Organization in the long run and also help me in building my professional career","C,  Java,  cpp,  MySQL"
2027,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
2028,B.E.,Computer Science Engineering,['Unknown'],"['Javascript', ' HTML', ' Java', ' cpp', ' SQL']",Unknown,"Javascript,  HTML,  Java,  cpp,  SQL"
2029,B.E.,Computer Science Engineering,['Mycroft; cpp; Modbus; '],"['Core-Java', ' Computer-Networks', ' cpp', ' HTML', ' Operating-System', ' Oracle', ' Android']","To work in an Industry with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me An opportunities for learning and progress, want to be a part of the new social, technological implementations and developments where my skills get shared and enriched.","Core-Java,  Computer-Networks,  cpp,  HTML,  Operating-System,  Oracle,  Android"
2030,B.E.,Computer Science Engineering,['Java; MySQL; WebRTC'],"['Data-Structures', ' Algorithms', ' cpp']","Looking for an opportunity to launch my career with the objective of learning things along the process with humility, and persistence.","Data-Structures,  Algorithms,  cpp"
2031,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Computer-hardware-assembly', ' Python']",Unknown,"Computer-hardware-assembly,  Python"
2032,B.E.,Computer Science Engineering,['C; Image-Processing; Python; Robotics; Mycroft; cpp; Modbus; Image-processing; GTTS; PLC; Opencv'],"['Cuda(novice)', ' Data-science', ' C/cpp', ' ', ' Arduino-programing', ' MODBUS', ' HTML', ' SQL', ' PHP', ' raspberrypi-programming', ' CSS']",Seeking for the position in tech industry where i can work for the growth of the organization and implement my skills in area of my interest,"Cuda(novice),  Data-science,  C/cpp,  ,  Arduino-programing,  MODBUS,  HTML,  SQL,  PHP,  raspberrypi-programming,  CSS"
2033,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
2034,B.E.,Computer Science Engineering,['Java; MySQL; WebRTC'],"['A', ' JAVA', ' cpp', ' MongoDB', ' IOT', ' JAVASCRIPT--MySQL', ' Problem-Solving--C', ' HTML', ' Angular-5', ' Android', ' PHP', ' CSS']","Energetic and passionate college student working towards a BE in Computer  Science at the Maharashtra Institute of Technology, Pune .Aiming to use my knowledge of programming, designing, analysis of data, and research strategies to satisfy the industry level requirements","A,  JAVA,  cpp,  MongoDB,  IOT,  JAVASCRIPT--MySQL,  Problem-Solving--C,  HTML,  Angular-5,  Android,  PHP,  CSS"
2035,B.E.,Computer Science Engineering,['MySQL'],"['HTML', ' Java', ' CSS', ' SQl']",Unknown,"HTML,  Java,  CSS,  SQl"
2036,B.E.,Computer Science Engineering,"['Java', 'CPP']","['cpp', ' MySQL']",Unknown,"cpp,  MySQL"
2037,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Computer-hardware-assembly', ' Python', ' computer-hardware-installation']",Unknown,"Computer-hardware-assembly,  Python,  computer-hardware-installation"
2038,B.E.,Computer Science Engineering,"['HTML', 'Python']","['C', ' CORE-JAVA', ' cpp', ' HTML', ' SQL', ' CSS']",Unknown,"C,  CORE-JAVA,  cpp,  HTML,  SQL,  CSS"
2039,B.E.,Computer Science Engineering,"['Java', 'Cpp']","['C', ' Image-Processing', ' Data-Structures', ' Arduino', ' cpp', ' Django', ' Python', ' HTML', ' Web-Development', ' Machine-Learning', ' MYSQL', ' TensorFlow', ' Android', ' OpenCV', ' CSS', ' MATLAB']","Exploring through this chaotic world, curious and humble me have found a purpose.It's learn, apply and try to get a sense of this macrocosm.I strongly adhere scientific metholody and Logic.
Machine Learning, Data analytics perfectly abide with my disposition and I lookforward to master and use it for betterment of humanity.","C,  Image-Processing,  Data-Structures,  Arduino,  cpp,  Django,  Python,  HTML,  Web-Development,  Machine-Learning,  MYSQL,  TensorFlow,  Android,  OpenCV,  CSS,  MATLAB"
2040,B.E.,Computer Science Engineering,"['Image processing', 'C']","['C', ' Java', ' cpp', ' mysql']",I am a self motivated and hardworking individual who likes to multitask. I have great leadership skills and I can work well in a deadline oriented environment and can properly blend with the team I am working with along with being able to work individually. I am a sincere person who likes to follow the rules. My goal to always improvise on my knowledge and get as close as i can get to the perfection.I like to explore new possibilities and plans and find answers to all the questions of which i do not know the answer to.,"C,  Java,  cpp,  mysql"
